path,category,git_state,likely_role,risk_level,recommended_action,rationale
audit/playwright/node_modules/playwright-core/lib/server/formData.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/frameSelectors.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/frames.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/har/harRecorder.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/har/harTracer.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/harBackend.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/helper.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/index.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/input.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/instrumentation.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/javascript.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/launchApp.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/localUtils.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/macEditingCommands.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/network.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/page.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/pipeTransport.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/playwright.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/progress.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/protocolError.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/recorder.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/recorder/chat.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/recorder/recorderApp.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/recorder/recorderRunner.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/recorder/recorderSignalProcessor.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/recorder/recorderUtils.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/recorder/throttledFile.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/registry/browserFetcher.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/registry/dependencies.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/registry/index.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/registry/nativeDeps.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/registry/oopDownloadBrowserMain.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/screencast.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/screenshotter.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/selectors.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/socksClientCertificatesInterceptor.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/socksInterceptor.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/trace/recorder/snapshotter.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/trace/recorder/snapshotterInjected.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/trace/recorder/tracing.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/trace/viewer/traceParser.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/trace/viewer/traceViewer.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/transport.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
audit/playwright/node_modules/playwright-core/lib/server/types.js,audit-artifact-binary,ignored,binary/support artifact in audit tree,medium,archive,"Non-runtime support file, archive outside active tree"
